ID,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Demo User,Free Trial User,Auto Renew,Country,User Type,Lead Platform,Email Subscriber,Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,ID_Count,Platform_Count,Activity_Type_Count,USD_Adjusted_Amount,Subscription Duration,Normalized Purchase Amount,Language_ARA,Language_CHI,Language_DAR,Language_DEU,Language_EBR,Language_ENG,Language_ESC,Language_ESP,Language_FAR,Language_FRA,Language_GLE,Language_GRK,Language_HEB,Language_HIN,Language_IND,Language_ITA,Language_JPN,Language_KIS,Language_KOR,Language_LAT,Language_NED,Language_PAS,Language_POL,Language_POR,Language_RUS,Language_SVE,Language_TGL,Language_TUR,Language_URD,Language_VIE
318,Limited,RENEWAL,App,0,,3/20/20,1/3/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,9,1,0,1,0,27,2,4,,289,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Limited,INITIAL_PURCHASE,Web,115.8084,EUR,2/1/20,8/4/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,6,2,0,2,0,37,1,4,115.8084,185,-0.018506179,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,Limited,INITIAL_PURCHASE,Web,0,USD,10/22/18,10/22/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,4,0,2,0,26,1,3,0,731,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
348,Limited,INITIAL_PURCHASE,Web,143.76,USD,3/23/20,3/23/22,No,No,On,US/Canada,Consumer,Web,Yes,Yes,45,0,0,0,0,17,2,4,143.76,730,-0.018506086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,Limited,INITIAL_PURCHASE,Web,42.46,USD,9/24/19,3/27/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,7,1,0,1,0,19,2,4,42.46,185,-0.018506422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Limited,RENEWAL,App,0,,3/19/20,12/26/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,4,0,0,0,0,46,1,4,,282,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Limited,INITIAL_PURCHASE,App,0,,10/12/19,1/12/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,16,2,4,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Lifetime,INITIAL_PURCHASE,App,0,,3/14/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,24,1,4,,28782,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/24/20,6/30/20,No,Yes,On,US/Canada,Consumer,Web,No,Yes,2,2,0,1,0,14,1,4,35.97,98,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,Limited,RENEWAL,App,0,,1/29/19,3/20/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,14,0,0,0,0,22,1,2,,781,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
386,Limited,RENEWAL,Web,77.591628,EUR,9/2/19,9/10/20,No,No,On,Other,Other,Unknown,No,No,3,3,0,1,0,1,0,0,77.591628,374,-0.018506306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,Limited,INITIAL_PURCHASE,App,0,,11/11/19,2/19/20,No,Yes,Off,Other,Consumer,App,Yes,Yes,29,0,0,0,0,31,1,4,,100,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,Limited,RENEWAL,App,0,,7/17/19,7/20/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,21,1,4,,369,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
395,Limited,INITIAL_PURCHASE,App,43477152.6,CAD,2/26/20,5/26/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0,22,1,4,43477152.6,90,0.125670083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,Limited,RENEWAL,App,0,,3/25/20,3/17/21,No,Yes,On,Europe,Consumer,App,Yes,Yes,3,0,0,0,0,10,1,3,,357,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,Limited,RENEWAL,Web,119,USD,2/10/19,2/10/20,No,No,Off,US/Canada,Consumer,Web,No,Yes,29,0,0,0,0,26,1,4,119,365,-0.018506169,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,Limited,INITIAL_PURCHASE,Web,42.27,USD,8/25/19,2/28/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,18,2,4,42.27,187,-0.018506423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Limited,INITIAL_PURCHASE,App,0,,8/14/19,2/18/20,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,12,0,0,0,0,44,1,4,,188,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Limited,INITIAL_PURCHASE,App,0,,3/23/20,2/2/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,14,0,0,0,0,25,1,4,,316,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,Limited,RENEWAL,App,0,,3/22/20,1/26/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,24,1,4,,310,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Limited,INITIAL_PURCHASE,Web,35.95179,GBP,7/13/19,10/13/19,Yes,No,On,Europe,Consumer,Web,Yes,Yes,2,0,0,0,0,24,1,4,35.95179,92,-0.018506444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Limited,RENEWAL,App,0,,3/24/20,2/11/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,4,2,0,2,0,22,1,4,,324,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Limited,INITIAL_PURCHASE,Web,72.6,USD,11/17/19,11/17/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,21,1,4,72.6,366,-0.018506322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Limited,RENEWAL,App,0,,1/1/19,7/1/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,35,1,4,,547,-0.018506563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/18/20,5/18/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0,29,1,4,35.97,90,-0.018506444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/15/20,3/15/21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,7,0,0,0,0,38,1,3,95.88,365,-0.018506245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,Limited,INITIAL_PURCHASE,App,0,,11/14/18,11/14/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,18,1,1,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,Limited,RENEWAL,App,0,,12/27/18,6/27/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,29,2,4,,182,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,Limited,INITIAL_PURCHASE,Web,0,USD,12/16/18,12/16/21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,9,1,3,0,1096,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
453,Limited,RENEWAL,App,0,,4/6/19,4/6/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0,5,1,3,,366,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,Limited,INITIAL_PURCHASE,Web,0,USD,2/13/19,5/13/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,46,0,0,0,0,41,1,3,0,89,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Lifetime,INITIAL_PURCHASE,Web,204.12,USD,1/2/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0,1,0,0,204.12,28854,-0.018505886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,Limited,RENEWAL,Web,79,USD,10/24/19,4/24/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,9,7,0,2,0,14,2,3,79,183,-0.018506301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Limited,RENEWAL,App,94990000,USD,4/5/19,4/5/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,17,1,4,94990000,731,0.296494277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
467,Limited,RENEWAL,App,0,,2/7/19,3/7/20,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,1,0,0,,394,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Limited,INITIAL_PURCHASE,App,0,,9/29/19,6/16/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0,12,1,4,,261,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Limited,RENEWAL,Web,79,USD,7/9/19,4/12/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,5,2,0,1,0,9,1,3,79,278,-0.018506301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,Limited,INITIAL_PURCHASE,Web,0,USD,5/31/19,8/31/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0,13,1,4,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Limited,INITIAL_PURCHASE,App,49990000,USD,1/31/20,4/30/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0,26,1,4,49990000,90,0.147267644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,Lifetime,INITIAL_PURCHASE,App,0,,1/3/19,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,3,0,0,0,0,11,1,3,,29218,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
523,Limited,RENEWAL,App,0,,1/20/20,7/20/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,0,0,0,0,38,1,4,,182,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Limited,RENEWAL,App,0,,3/23/20,1/19/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,4,2,0,2,0,46,1,4,,302,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Limited,INITIAL_PURCHASE,Web,0,USD,3/3/19,3/3/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0,20,1,3,0,366,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,Limited,RENEWAL,App,0,,12/30/18,1/2/20,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,16,0,0,0,0,21,1,4,,368,-0.018506563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Limited,INITIAL_PURCHASE,Web,39,USD,8/17/19,11/20/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,55,0,0,0,0,41,1,4,39,95,-0.018506434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,Limited,RENEWAL,Web,79,USD,6/1/19,12/4/19,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,2,0,0,0,0,45,1,4,79,186,-0.018506301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,Limited,RENEWAL,App,49990000,USD,12/6/19,6/10/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0,11,1,4,49990000,187,0.147267644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Limited,RENEWAL,Web,35.97,USD,8/26/19,6/9/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,5,2,0,1,0,3,0,1,35.97,288,-0.018506444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Limited,INITIAL_PURCHASE,App,0,,3/22/20,2/1/21,Yes,No,On,US/Canada,Consumer,App,No,Yes,2,2,0,1,0,29,1,4,,316,-0.018506563,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,Limited,INITIAL_PURCHASE,App,109990000,USD,3/5/20,3/5/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,2,0,2,0,33,1,4,109990000,365,0.346236487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,Limited,INITIAL_PURCHASE,App,0,,3/21/20,6/21/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,12,1,4,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,Limited,RENEWAL,Web,119,USD,9/29/19,9/29/20,No,No,On,Other,Other,Unknown,No,No,5,1,0,1,0,1,0,0,119,366,-0.018506169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,Limited,INITIAL_PURCHASE,Web,35.97,USD,9/27/19,5/5/20,No,Yes,On,Other,Consumer,Web,No,Yes,31,0,0,0,0,22,2,4,35.97,221,-0.018506444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Limited,RENEWAL,App,0,,3/19/20,2/26/21,No,Yes,On,Other,Consumer,App,Yes,Yes,1,0,0,0,0,8,1,4,,344,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
592,Lifetime,INITIAL_PURCHASE,App,0,,3/26/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,3,3,0,2,0,24,1,4,,28770,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
594,Limited,RENEWAL,App,0,,5/30/19,11/30/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,33,1,4,,184,-0.018506563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,Limited,INITIAL_PURCHASE,App,0,,6/30/19,9/30/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,44,1,4,,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Limited,INITIAL_PURCHASE,App,0,,3/17/20,6/17/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,28,1,4,,92,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,Limited,INITIAL_PURCHASE,App,0,,11/22/19,2/27/20,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,31,2,0,2,0,21,1,4,,97,-0.018506563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,Limited,INITIAL_PURCHASE,App,0,,3/26/20,7/5/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,4,4,0,1,0,21,1,4,,101,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/24/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0,1,0,0,199,28772,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,Limited,RENEWAL,App,0,,3/26/20,10/5/20,No,Yes,On,Europe,Consumer,App,No,Yes,1,0,0,0,0,46,1,4,,193,-0.018506563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,Limited,INITIAL_PURCHASE,App,0,,3/27/20,2/28/21,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,11,5,0,2,0,44,2,4,,338,-0.018506563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,Limited,INITIAL_PURCHASE,App,0,,3/6/20,6/6/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,5,0,0,0,0,18,1,4,,92,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,Limited,INITIAL_PURCHASE,Web,0,USD,1/3/19,1/3/20,No,No,Off,Other,Other,Unknown,No,No,28,0,0,0,0,1,0,0,0,365,-0.018506563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,Limited,RENEWAL,App,0,,3/26/20,12/1/20,No,Yes,On,Other,Consumer,App,Yes,Yes,3,3,0,2,0,9,1,4,,250,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,Limited,RENEWAL,App,0,,1/11/20,7/11/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,0,0,0,0,35,1,4,,182,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
655,Limited,INITIAL_PURCHASE,Web,104.39,USD,3/23/20,3/23/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,3,0,2,0,20,2,4,104.39,365,-0.018506217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,Limited,INITIAL_PURCHASE,App,0,,3/23/20,1/6/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,11,0,0,0,0,15,1,4,,289,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,Lifetime,INITIAL_PURCHASE,Web,0,USD,12/28/18,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,2,0,1,0,4,1,3,0,29224,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,Lifetime,INITIAL_PURCHASE,Web,0,USD,2/4/19,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,17,2,3,0,29186,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Lifetime,INITIAL_PURCHASE,Web,378,USD,12/31/19,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,36,2,4,378,28856,-0.01850531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Limited,INITIAL_PURCHASE,App,0,,7/5/19,10/5/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,13,0,0,0,0,30,1,4,,92,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Limited,INITIAL_PURCHASE,App,49990000,USD,2/8/20,5/8/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0,20,1,4,49990000,90,0.147267644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Limited,RENEWAL,App,0,,8/4/19,2/6/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,13,0,0,0,0,30,1,4,,186,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Limited,INITIAL_PURCHASE,Web,68.19828,EUR,3/23/20,3/23/21,No,No,Off,Europe,Consumer,Web,No,Yes,2,1,0,1,0,18,2,4,68.19828,365,-0.018506337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/16/20,6/16/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,10,2,0,2,0,10,1,4,35.97,92,-0.018506444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,Limited,RENEWAL,Web,79,USD,11/10/19,5/14/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,5,0,0,0,0,36,1,4,79,186,-0.018506301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Limited,RENEWAL,App,0,,10/5/19,7/5/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0,13,1,4,,274,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Limited,INITIAL_PURCHASE,Web,72.14815,GBP,1/12/20,4/12/20,No,No,Off,Europe,Consumer,Web,No,Yes,2,1,0,1,0,11,1,4,72.14815,91,-0.018506324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,Lifetime,INITIAL_PURCHASE,Web,199,USD,3/15/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,8,1,0,1,0,34,1,4,199,28781,-0.018505903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Limited,INITIAL_PURCHASE,App,0,,3/3/20,6/3/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,4,0,2,0,38,1,4,,92,-0.018506563,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Limited,INITIAL_PURCHASE,Web,0,USD,6/6/19,9/6/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,72,0,0,0,0,8,1,4,0,92,-0.018506563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Limited,RENEWAL,App,0,,3/20/20,1/2/21,No,Yes,On,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0,12,1,4,,288,-0.018506563,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/27/19,3/30/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0,8,1,3,35.97,277,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Limited,INITIAL_PURCHASE,Web,95.88,USD,3/6/20,3/6/21,No,Yes,On,US/Canada,Consumer,Web,No,Yes,1,0,0,0,0,29,2,4,95.88,365,-0.018506245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/14/20,5/14/20,No,No,On,US/Canada,Consumer,Web,No,Yes,31,0,0,0,0,43,1,4,35.97,90,-0.018506444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Limited,INITIAL_PURCHASE,App,0,,10/29/18,10/29/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,17,0,0,0,0,9,1,4,,365,-0.018506563,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/21/20,6/24/20,No,Yes,On,Europe,Consumer,Web,No,Yes,1,0,0,0,0,22,1,4,35.97,95,-0.018506444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
